l_all,lat,lon
Gulf of Oman,24.7142573,58.73736339999999
"Stromboli Island,Italy",38.7925148,15.214917
"Loch Lomond,Scotland",56.1113678,-4.6288602
"El Segundo,California",33.9191799,-118.4164652
"Off Prangli Island,Gulf of Finland,Estonia",59.62535409999999,25.0105801
"Ouistreham,France",49.276656,-0.258658
Gulf of Tonkin,19.75,107.75
"Hannover,Germany",52.3758916,9.732010400000002
"Canberra,Australia",-35.2801903,149.1310038
"Gospic,,Coatia",44.5469337,15.3750495
"Cluj,Romania",46.7712101,23.6236353
"Lovettsville,Virginia",39.2747949,-77.6385513
"Osijek,Croatia",45.5549624,18.6955144
"Changyi,China",36.8588399,119.39862
"Berlin,Germany",52.52000659999999,13.404954
"Rincon,Bolivia",-16.290154,-63.58865299999999
"Centerville,Utah",40.9180005,-111.8721601
"Rio de Janeiro,Brazil",-22.9068467,-43.1728965
"Brandenburg,Germany",52.4125287,12.5316444
Mediterranean Sea,34.5531284,18.0480105
"Chicago,Illinois",41.8781136,-87.6297982
"Capri Island,Italy",40.5532009,14.222154
Mediterranean Sea,34.5531284,18.0480105
"Off  Fernando de Noronha,Brazil",-3.842581,-32.4106377
"Nagyvarad,Hungary",47.04650050000001,21.9189438
"Kian,China",35.86166,104.195397
"Robertson,Missouri",37.9642529,-91.8318334
"Armstrong,ON,Canada",47.7109849,-79.8243385
"Atlanta,Georgia",33.7489954,-84.3879824
"Trontheim,Norway",63.4305149,10.3950528
"Elands Bay,South Africa",-32.3134951,18.350464
Atlantic Ocean,-14.5994134,-28.6731465
"Bucharest,Romania",44.4267674,26.1025384
Sea of Japan,38.848848,135.0
"Rome,Italy",41.9027835,12.4963655
"Arran,Scotland",55.5806165,-5.2108573
"Ayr,Scotland",55.458564,-4.629179000000001
"Sao Paulo,Brazil",-23.5557714,-46.6395571
"Coen,Australila",-13.945214,143.198799
"Campbeltown,Argyll,Scotland",55.424117,-5.605373999999999
"Bollemont,France",46.227638,2.213749
"San Juan,Puerto Rico",18.4670588,-66.1184593
"Petrich,bulgaria",41.39810809999999,23.2066849
"Moorhead,Minnesota",46.8737648,-96.76780389999999
"St. Thomas,Ontario,Canada",42.7777214,-81.18265269999999
"Chardzhou,Turkmenistan",39.0041313,63.568808
"Miami,Florida",25.7616798,-80.1917902
"Baiserke,Kazakhstan",43.485513,77.03917539999999
"Sabang,Indonesia",5.8926053,95.3237608
"Las Vegas,Nevada",36.171563,-115.1391009
"Kupang,Indonesia",-10.1771997,123.6070329
"Kupang,Timor",-10.1771997,123.6070329
"Kupang,Timor",-10.1771997,123.6070329
"English Channel,near Plymouth,England",50.3754565,-4.1426565
"Zhengzhou-Xinzheng,China",34.3960499,113.74161
"Off Belmont,Brisbane,Australia",-27.4889135,153.1273047
Indian Ocean,-33.137551,81.826172
"Wyndham,Australia",-15.4869106,128.1221866
"Off Broome,Australia",-17.96182,122.236998
"Kunming,China",24.8796599,102.83322
"Pine Creek,Australia",-13.8226918,131.8344229
"Salt Lake City,Utah",40.7607793,-111.8910474
"Miles City,Montana",46.4083362,-105.8405582
"Rome,Italy",41.9027835,12.4963655
"Premier,West Virginia",37.4223352,-81.64371969999999
"Off Broken Head,Australia",-28.7108362,153.5936066
"Llanfair,England",53.2246219,-4.197995
"Algiers,Algeria",36.753768,3.0587561
Trinidad,10.691803,-61.222503
"Dunbeath,Scotland",58.250685,-3.433149
Off West Africa,13.531665,-2.4604145
"Ameur el Ain,Algeria",36.4774821,2.5646624
"Sao Paulo,Brazil",-23.5557714,-46.6395571
"Kunming,China",24.8796599,102.83322
"Coamo,Puerto Rico",18.0799616,-66.35794729999999
"Botwood,Newfoundland",49.1422983,-55.3440853
"Yanaul,Russia",56.2672277,54.9319778
"Budapest,Romania",45.943161,24.96676
"Palm Springs,California",33.8302961,-116.5452921
"La Esperanza,Colombia",8.212539999999999,-72.4508
Norway,60.47202399999999,8.468945999999999
"Kranoyarsk,Russia",64.24797579999999,95.11041759999999
"Tashkent,Russia",41.2994958,69.2400734
"Fairfield,Utah",40.2621714,-112.0929961
"Vienna,Austria",48.2081743,16.3738189
"Chilliwack,British Columbia,Canada",49.1579401,-121.9514666
"Cabo Ruivo,Marine Base,Lisbon,Portugal",38.7588465,-9.0945976
"Paramarino,Dutch Guyana",5.8520355,-55.2038278
"Off the Brazilian coast, Atlantic Ocean",-14.5994134,-28.6731465
"Ukiah,California",39.1501709,-123.2077831
"Chaparra,Peru",-15.7395127,-73.8631845
"Gander,Newfoundland",48.954408,-54.6103488
"Seattle,Washington",47.6062095,-122.3320708
"Lisbon,Portugal",38.7222524,-9.1393366
"Luishui,China",28.4671999,119.92293
"Himalaya,China",28.5983159,83.9310039
"Archerfield Aerodrome,Queensland,Australia",-27.5736352,153.0130147
North Sea,56.511018,3.515625
"Off Port Moresby,New Guinea",-9.443800399999999,147.1802671
Off the coast of France,46.227638,2.213749
"Red Springs,North Carolina",34.81516330000001,-79.18309099999999
"Noumea, New Caledonia",-22.2734912,166.4480887
"Mackay,OLD,Australia",-21.1433971,149.1868281
"Khartoum,Sudan",15.5006544,32.5598994
"Khartoum,Sudan",15.5006544,32.5598994
Gibraltar,36.140751,-5.353585
"Brandon Head,Ireland",52.27416669999999,-10.2497222
"Trammel,Kentucky",36.7853194,-86.3533242
"Ploesti,Romania",44.936664,26.0128616
"Off Townsville,Australia",-19.2589635,146.8169483
"Fort Hertz,China",35.86166,104.195397
"Rhodes,Greece",36.4340533,28.2176379
"Rio de Janeiro,Brazil",-22.9068467,-43.1728965
North Sea,56.511018,3.515625
"Off Galveston,Texas",29.3013479,-94.7976958
"Maxton,North Carolina",34.7351614,-79.3489317
"Calcutta,India",22.572646,88.36389500000001
"Centerville,Tennessee",35.77895650000001,-87.46695869999999
"St. Donat,Quebec,Canada",46.31874250000001,-74.2219783
"Hallo,Sweden",58.3333333,11.2166667
"Columbus,Georgia",32.4609764,-84.9877094
Eastern Libya,26.3351,17.228331
"Poona,India",18.5204303,73.8567437
"Kunming,China",24.8796599,102.83322
"Kunming,China",24.8796599,102.83322
"Port Moresby,New Guinea",-9.443800399999999,147.1802671
"Off Montrose,Scotland",56.706922,-2.466115
"Suifu,China",35.86166,104.195397
"Canal Creek,Australia",-22.9771948,150.3962411
"Lakeside,Utah",40.7049465,-111.9546599
"Belgrad,Yugoslavia",44.8125449,20.46123
"Memphis,Tennessee",35.1495343,-90.0489801
"Quelimane,Mozambique",-17.8502636,36.9218584
China,35.86166,104.195397
"Eubeoa,Greece",38.5236036,23.8584737
New Guinea,-5.0122202,141.3470159
"Nome,Alaska",64.50059089999999,-165.4086406
"Belgrad,Yugoslavia",44.8125449,20.46123
"Frederikstad,Norway",59.22053689999999,10.9347012
"Montreal,Canada",45.5018869,-73.56739189999999
"Between Calcutta to Dinjan,China",22.572646,88.36389500000001
"Off Calcutta,India",22.572646,88.36389500000001
"Barneville,France",49.38200200000001,-1.755905
"Flamanville,France",49.53207,-1.865804
"Carentan,France",49.305666,-1.242834
"Kunming,China",24.8796599,102.83322
"Kweilin,China",25.2736099,110.29002
"Porto Alegre,Brazil",-30.0368176,-51.2089887
"Portland,Maine",43.6590993,-70.2568189
"Nineteen miles W of Kokoda,Papua New Guinea",-8.8772848,147.7374471
North Atlantic Ocean,35.746512,-39.462891
"Port Logan,Scotland",54.723977,-4.956053
"Funafuti,Gilbert Islands,Pacific Ocean",-8.5211471,179.1961926
"Naper,Nebraska",42.96361,-99.09676259999999
"Off Antilla,Cuba",20.8325254,-75.7284267
"Blythburgh,England",52.3219241,1.5984999
"Freckelton,England",53.7518278,-2.8544539
"Preswick,Scotland",55.495587,-4.6142139
"Lidköping,Västergötland,Swden",58.5035047,13.1570768
"Sao Paulo,Brazil",-23.5557714,-46.6395571
"Belgrad,Yugoslavia",44.8125449,20.46123
"Mossman,Queensland,Australia",-16.4592372,145.3737953
"Copeland,Kansas",37.5419685,-100.6296
Alaska,64.2008413,-149.4936733
"Rio Doce,Brazil",-19.56031486537929,-41.33801801903785
"Dijon,France",47.322047,5.04148
"Sadiya,India",27.860175,95.62739510000002
Bosnia,43.915886,17.679076
"Sydney,Australia",-33.8688197,151.2092955
"Sydney,Australia",-33.8688197,151.2092955
"Telemark,Norway",59.39139849999999,8.321121
"Komarom,,Hungary",47.7390852,18.1267006
"Birkenhead,England",53.38811639999999,-3.0299176
"Hanford,California",36.3274502,-119.6456844
"Jacksonville,Florida",30.3321838,-81.65565099999999
"Seljord,Norway",59.71401290000001,8.357498099999999
"Kumming,Yunan,China",24.8796599,102.83322
"Lewes,England",50.87387200000001,0.00878
"Nairobi,Kenya",-1.2920659,36.8219462
"Tegucigalpa,Nicaragua",14.065049,-87.1715002
"Off Falsterbo,Sweden",55.397121,12.8415278
"Dinjan,China",27.4943232,95.1634784
"Van Nuys,California",34.1898566,-118.451357
Atlantic Ocean,-14.5994134,-28.6731465
"Orlivka,Ukraine",45.3204643,28.4454511
English Channel,50.134664,-0.357056
"Dinjan,India",27.4943232,95.1634784
"Port of Spain,Trinidad",10.6603196,-61.5085625
"Burbank,California",34.1808392,-118.3089661
China,35.86166,104.195397
"Kunming,China",24.8796599,102.83322
"Timor,Indonesia",-9.862794599999999,124.3310364
"Redesdale,Australia",-37.0033555,144.5011709
"Montieri,Italy",43.1306661,11.0160694
"Nunters Burgh,England",52.3555177,-1.1743197
"Off Oakland,California",37.8043514,-122.2711639
"Lagoa Santa,Brazil",-19.6447323,-43.9044951
"Snezka mountains,Poland",50.7360171,15.7399457
"Marion,Virginia",36.8348383,-81.5148368
"Casablanca,Morocco",33.5731104,-7.589843399999999
"Coral Sea,off Australia",-27.3550242,153.7695384
"Kunming,China",24.8796599,102.83322
"Morgantown,West Virginia",39.629526,-79.95589679999999
"Perth,Australia",-31.9523123,115.861309
"Steinreich,Germany",51.94339069999999,13.444467
"Sweetwater,Texas",32.4709519,-100.4059384
"Piesenkofen,Germany",48.9620681,12.149544
"North Barrule,Isle of Man,England",54.2833333,-4.399999999999999
Washington D.C.,38.9071923,-77.0368707
"Manus Island,New Guinea",-2.0941169,146.8760951
"Hindhead,England",51.113618,-0.732073
"Roye,France",49.69779699999999,2.788831
"Iran Jayas,New Guinea",-4.185235,136.8252838
"Off Drewin,Ivory Coast",4.915829899999999,-6.1540241
China,35.86166,104.195397
"Gealdton,Australia",-28.7761346,114.611295
"Swanage,England",50.608277,-1.960769
"Bangalore,India",12.9715987,77.5945627
Texas,31.9685988,-99.9018131
North Atlantic Ocean,35.746512,-39.462891
"Kisumu,Kenya",-0.0917016,34.7679568
"Florence,South Carolina",34.1954331,-79.7625625
"New York,New York",40.7127753,-74.0059728
"San Luis Potosi,Mexico",22.1565651,-100.9854628
"Fort de France,Martinique",14.6060576,-61.06988399999999
"Ixtaccihuati,Mexico",19.1783392,-98.64272799999999
"Florence,South Carolina",34.1954331,-79.7625625
"Milne Bay,New Guinea",-10.4460842,150.7214362
"Kansas,Missouri",39.0997265,-94.5785667
"Puncak Jaya,Papua New Guinea",-3.4467891,137.8427298
"Chihkiang,China",32.1895899,119.425
"Lakeland,Florida",28.0394654,-81.9498042
"Elvetham,England",51.3138584,-0.8862909
"Rennes,France",48.117266,-1.6777926
"Melsbroek,Belgium",50.91535,4.4787175
"Peking,China",39.904211,116.407395
"Between Shanghi and Canton,China",31.230416,121.473701
"Timor Sea,Atlantic Ocean",-11.3494247,127.9784585
"Chiringa,India",20.593684,78.96288
"Tarapoto,Peru",-6.4824784,-76.3726891
"Valetta,Malta",35.8989085,14.5145528
"Chihchiang,China",35.86166,104.195397
"Herrenalb,Germany",48.7986201,8.4400257
"Chuka,India",20.593684,78.96288
"Grants,New Mexico",35.14726,-107.8514466
"Off Corpus Christi,Texas",27.8005828,-97.39638099999999
"Boccadi,Italy",45.2892862,10.4909212
"Picinisco,Italy",41.6517277,13.9260001
Himalayas,28.5983159,83.9310039
"Castel,Libya",26.3351,17.228331
"Tacloban,Philippines",11.2543388,124.9616867
Jacquinot Bay  New Guinea,-5.5797795,151.4902483
"White's Farm,England",52.3555177,-1.1743197
"Rochefort ,France",45.936698,-0.9616969999999999
Off the Florida coast,27.6648274,-81.5157535
"Off Smyrna,Bahamas",25.03428,-77.39627999999999
"Billings,Montana",45.7832856,-108.5006904
"Voksenkollen,Norway",59.96666669999999,10.6666667
"Bangui,French Equatorial Africa",4.3946735,18.5581899
"Dudinka,Russia",69.4065274,86.1763817
"New York City,New York",40.7127753,-74.0059728
"Birmingham,Alabama",33.5185892,-86.8103567
"Changchun,China",43.8160199,125.32357
"Netrubezh,Russia",52.1541039,36.8163088
"Marseilles,France",43.296482,5.36978
"Cheshire,Connecticut",41.5083668,-72.9106202
"Crowsnest Pass,Alberta,Canada",49.6061343,-114.520425
"Le Mans,France",48.00611000000001,0.199556
"Mt. Elk,Wyoming",41.6893961,-106.4140868
"Negros,Philippines",9.7150631,122.8986812
"Charlottetown,PE,Canada",46.23824,-63.13107040000001
"Live Oak Springs,California",32.6906137,-116.334462
"Prague,Czechoslovakia",50.0755381,14.4378005
"Off Hobart,Tasmania",-42.8826055,147.3257196
"Nanking,China",32.0583799,118.79647
"Between Chungking and Shanghai,China",31.230416,121.473701
"Hobart Mills,California",39.4004621,-120.183811
"Off Ceylon,Cocos Islands,Indian Ocean",-33.137551,81.826172
"near Craigavad,Northern Ireland",54.658362,-5.774188199999999
"Rabat,Malta",35.8854994,14.373372
"Shensi,China",34.2648599,108.95424
"La Liberiad,Nicaragua",12.2153659,-85.1660825
"Pindi-Khut ,India",20.593684,78.96288
"Munson,Florida",30.85067,-86.87483999999999
"Richmond,Virginia",37.5407246,-77.4360481
"Oslo,Norway",59.9138688,10.7522454
"Off Amalfi,Italy",40.6340026,14.6026805
"Taboga Island,Panama",8.787191199999999,-79.55753419999999
"Abeokuta,Nigeria",7.147502,3.3619356
Off Malaya,,
"Pau,France",43.2951,-0.370797
"Holyoke,Massachusetts",42.2042586,-72.6162009
"Reading,Pennsylvania",40.3356483,-75.9268747
"Tsinan,China",36.6518399,117.12009
"Cuenca,Ecuador",-2.9001285,-79.00589649999999
"Goodland,Kansas",39.350833,-101.7101722
Off the Panama coast,8.537981,-80.782127
"Bassein,Burma",16.7753609,94.7381013
"Huatesco,Veracruz,Mexico",19.1482351,-96.9665476
"Oslo,Norway",59.9138688,10.7522454
"Lakehurst,New Jersey",40.014561,-74.3112574
"Malta-Luqa,Malta",35.8582865,14.4868883
"Rouen,France",49.44323199999999,1.099971
"Moline,Illinois",41.5067003,-90.51513419999999
"Cairo,Egypt",30.0444196,31.2357116
"Prince Rupert,British Columbia,Canada",54.3150367,-130.3208187
"Holtug,Denmark",55.341539,12.405246
"Le Bourget,France",48.936752,2.425377
"Elko,Nevada",40.8324211,-115.7631232
"Bathurst,Gambia",13.4518974,-16.6645007
"Nome,Alaska",64.50059089999999,-165.4086406
"Estevan,Saskatchewan,Canada",49.1390842,-102.9914807
"Brussels,Belgium",50.8476424,4.3571696
"Gander,Newfoundland",48.954408,-54.6103488
"Tripoli,Libya",32.8872094,13.1913383
"Lochi Mountain,China",35.86166,104.195397
Hong Kong International Airport,22.308047,113.9184808
"Milngavie,Stirlingshire,Scotland",55.9793439,-4.302744
"Rio Doce,Brazil",-19.56031486537929,-41.33801801903785
"Stephenville,Newfoundland",48.5479718,-58.5815353
"Off Penang,Malaya",5.414130699999999,100.3287506
"Apeldoorn,The Netherlands",52.21115700000001,5.9699231
"Cheyenne,Wyoming",41.1399814,-104.8202462
"Sefrou,Morocco",33.8305244,-4.835315400000001
"Laramie,Wyoming",41.3113669,-105.5911007
"Chitral,India",15.8192176,76.9959872
"Gebel Kalamoun,Egypt",34.3863898,35.782652
"St Leger-la-Montagne,France",46.029218,1.418574
"Moscow,Russia",55.755826,37.6173
"Cleveland,Ohio",41.49932,-81.6943605
"Lebec,California",34.8416435,-118.8648189
"Cofre de Perote,Mexico",19.4933333,-97.14833329999999
"Amsterdam,Netherlands",52.3675734,4.9041389
North Pacific Ocean,-8.783195,-124.508523
"San Jose,Costa Rica",9.9280694,-84.0907246
"El Palomar,Argentina",-34.6266731,-58.5943604
"Meshed,Iran",36.2972006,59.60669
"Osaka,Japan",34.6937249,135.5022535
"Toledo,Washington",46.4398305,-122.846783
"Mt. Banahaur,Philippines",14.0675,121.4925
"Caribbean,Atlantic Ocean",21.4691137,-78.6568942
"Rio de Janeiro,Brazil",-22.9068467,-43.1728965
"San Diego,California",32.715738,-117.1610838
"Wusong,Jiangsu,China",34.03058,118.8964
"Shanghai,China",31.230416,121.473701
"Shanghai,China",31.230416,121.473701
"Walshville,Illinois",39.07088,-89.61897839999999
"Shannon,Ireland",52.7124708,-8.873067599999999
"Michigan City,Indiana",41.70753939999999,-86.8950297
"Sao Paulo,Brazil",-23.5557714,-46.6395571
"Tsingtao,China",36.0662299,120.38299
"Carmel,New Jersey",39.4342818,-75.1212927
"Lympne,England",51.075215,1.025608
"Off Laoag,China",18.1960128,120.5926679
"Galax,Virginia",36.6612387,-80.9239671
"Puebla,Mexico",19.0414398,-98.2062727
"Puesto Araujo,Colombia",6.51669,-74.09996
"Croydon,Surrey,England",51.3769529,-0.0956895
"Chongqing,China",29.5656843,106.5511838
Hong Kong,22.3193039,114.1693611
"Copenhagen,Denmark",55.6760968,12.5683371
"Hankow,China",,
"Lisbon,Portugal",38.7222524,-9.1393366
"Harrington,Delaware",38.9237244,-75.5777033
"Pedro Bernardo,Spain",40.24260719999999,-4.9097818
"Denver,Colorado",39.7392358,-104.990251
"Bogota,Colombia",4.710988599999999,-74.072092
"Off Terracina,Italy",41.2963728,13.2332657
"Chungking,China",29.5656843,106.5511838
"China Sea,Pacific Ocean",-8.783195,-124.508523
"Georgia,USSR",,
"L'isola di Ischia,Italy",40.7430095,13.9442224
"Cordillera,Colombia",4.85,-75.8
"Mt. Moucherolles,France",48.872724,1.972612
"Medellin,Colombia",6.2476376,-75.56581530000001
"Negombo,Sri Lanka",7.200796799999999,79.8736754
"Caracas,Venezuela",10.4805937,-66.90360629999999
"Off Dakar,Senegal",14.716677,-17.4676861
"Columbus,Georgia",32.4609764,-84.9877094
"Vancouver,British Columbia,Canada",49.2827291,-123.1207375
"Nicoya,Guanacaste,Costa Rica",10.1445678,-85.4530295
"Delaware Bay,New Jersey",39.1201705,-75.2479061
"Khabarovsk,Russia",48.4814433,135.0720667
"La Guardia Airport,Queens,New York",40.7769271,-73.8739659
"Atsugi,Japan",35.44309399999999,139.3625403
"Hjedinsfjordur,Iceland",66.1534796,-18.7519095
"Port Deposit,Maryland",39.6048327,-76.11522889999999
"Gemenos,France",43.295388,5.628112
"Natal,Brazil",-5.7841695,-35.1999708
"Leesburg,Virginia",39.1154523,-77.5645323
"Al Mayadin,Syria",35.0160783,40.44654
"Black Sea,Gulf of Karkinitsky",45.7795802,33.0745351
"Eaeka,French Cameroons",7.369721999999999,12.354722
"Melbourne,Florida",28.0836269,-80.60810889999999
"Vichy ,France",46.131859,3.425488
"Az-Zubair,Iran",32.427908,53.688046
"Moron,Argentina",-34.6558611,-58.6167212
"Yumen,China",40.2917599,97.04542000000001
"Andes,Argentina",-38.416097,-63.61667199999999
North Pacific Ocean,-8.783195,-124.508523
"New York,New York",40.7127753,-74.0059728
"Malmo,Sweden",55.604981,13.003822
"Bucharest,Romania",44.4267674,26.1025384
"Hanksville,Utah",38.3730379,-110.7140391
"Bahrain,Persian Gulf",26.7505337,51.6834275
"Harsiad,Norway",68.9126078,16.5819382
"El Paso,Texas",31.7618778,-106.4850217
"Ocean,800 miles east of Newfoundland",53.1355091,-57.6604364
"Off Cartegena,Spain",37.6156944,-0.9892242
"Sylva,North Carolina",35.3746077,-83.2133448
"Bryce Canyon,Utah",37.6283161,-112.1676947
"Mt. Hymettus,Greece",37.9463889,23.8166667
"Annette Island,Alaska",55.12092939999999,-131.4855123
"Srinagar,India",34.0836708,74.7972825
"Off Barrio Rizal,Philippines",14.6037446,121.3084088
"Gallup,New Mexico",35.5280783,-108.7425843
"Bouchox,France",46.296626,5.817631
"Newcastle,Delaware",39.6620397,-75.5668166
"Ravello,Italy",40.6491886,14.6117112
"Phouznicie,Romania",45.943161,24.96676
"Yakutat,Alaska",59.54533929999999,-139.7268441
"Montenegrin Mountains,Yugoslavia",42.708678,19.37439
"Trappa,Italy",45.5990565,7.940853499999999
"Seattle,Washington",47.6062095,-122.3320708
"Goose Bay,Labrador",53.3016826,-60.3260842
"Memphis,Tennessee",35.1495343,-90.0489801
"Krasnoyarsk,Russia",56.01528339999999,92.8932476
"Kunming,China",24.8796599,102.83322
"Korangi Creek,India",20.593684,78.96288
"Leon,Mexico",21.1250077,-101.6859605
"Paris,France",48.856614,2.3522219
"Ruislip,England",51.5758719,-0.421236
"Savannah,Georgia",32.0808989,-81.091203
"Palestro,Algeria",36.5660649,3.5960213
"Ciudad Havajillo,Dominican Republic",18.735693,-70.162651
"Oxon Hill,Maryland",38.80331779999999,-76.98972780000001
"Mukden,China",41.804778,123.432968
"Diablo Mts.,California",36.3696691,-120.6443138
"Atlantic Ocean,NE of Bermuda",-14.5994134,-28.6731465
"Off Jacksonville,Florida",30.3321838,-81.65565099999999
"Padalarang,Indonesia",-6.8436457,107.4783823
"Ubrichstein,Germany",50.5760021,9.1929424
"Collesalvetti, Italy",43.5717268,10.4284178
"Off St. Marcouf,France",49.472447,-1.289561
"Davao,Philippines",7.190708,125.455341
"Columbus,Ohio",39.9611755,-82.99879419999999
"Belem,Brazil",-1.4563432,-48.501299
